secuencia,imagen,tiempo_relativo_s
MOT17-09-DPM,000258.jpg,4419.738
MOT17-09-DPM,000259.jpg,4420.243
MOT17-09-DPM,000260.jpg,4420.748
MOT17-09-DPM,000261.jpg,4421.261
MOT17-09-DPM,000262.jpg,4421.768
MOT17-09-DPM,000263.jpg,4422.274
MOT17-09-DPM,000264.jpg,4422.784
MOT17-09-DPM,000265.jpg,4423.289
MOT17-09-DPM,000266.jpg,4423.791
MOT17-09-DPM,000267.jpg,4424.296
MOT17-09-DPM,000268.jpg,4424.799
MOT17-09-DPM,000269.jpg,4425.306
MOT17-09-DPM,000270.jpg,4425.81
MOT17-09-DPM,000271.jpg,4426.315
MOT17-09-DPM,000272.jpg,4426.824
MOT17-09-DPM,000273.jpg,4427.33
MOT17-09-DPM,000274.jpg,4427.836
MOT17-09-DPM,000275.jpg,4428.344
MOT17-09-DPM,000276.jpg,4428.851
MOT17-09-DPM,000277.jpg,4429.359
MOT17-09-DPM,000278.jpg,4429.866
MOT17-09-DPM,000279.jpg,4430.373
MOT17-09-DPM,000280.jpg,4430.877
MOT17-09-DPM,000281.jpg,4431.382
MOT17-09-DPM,000282.jpg,4431.883
MOT17-09-DPM,000283.jpg,4432.389
MOT17-09-DPM,000284.jpg,4432.9
MOT17-09-DPM,000285.jpg,4433.402
MOT17-09-DPM,000286.jpg,4433.904
MOT17-09-DPM,000287.jpg,4434.407
MOT17-09-DPM,000288.jpg,4434.91
MOT17-09-DPM,000289.jpg,4435.416
MOT17-09-DPM,000290.jpg,4435.92
MOT17-09-DPM,000291.jpg,4436.424
MOT17-09-DPM,000292.jpg,4436.93
MOT17-09-DPM,000293.jpg,4437.434
MOT17-09-DPM,000294.jpg,4437.941
MOT17-09-DPM,000295.jpg,4438.445
MOT17-09-DPM,000296.jpg,4438.948
MOT17-09-DPM,000297.jpg,4439.452
MOT17-09-DPM,000298.jpg,4439.957
MOT17-09-DPM,000299.jpg,4440.462
MOT17-09-DPM,000300.jpg,4440.964
MOT17-09-DPM,000301.jpg,4441.467
MOT17-09-DPM,000302.jpg,4441.972
MOT17-09-DPM,000303.jpg,4442.476
MOT17-09-DPM,000304.jpg,4442.982
MOT17-09-DPM,000305.jpg,4443.493
MOT17-09-DPM,000306.jpg,4443.999
MOT17-09-DPM,000307.jpg,4444.503
MOT17-09-DPM,000308.jpg,4445.007
MOT17-09-DPM,000309.jpg,4445.51
MOT17-09-DPM,000310.jpg,4446.013
MOT17-09-DPM,000311.jpg,4446.517
MOT17-09-DPM,000312.jpg,4447.023
MOT17-09-DPM,000313.jpg,4447.528
MOT17-09-DPM,000314.jpg,4448.033
MOT17-09-DPM,000315.jpg,4448.538
MOT17-09-DPM,000316.jpg,4449.062
MOT17-09-DPM,000317.jpg,4449.567
MOT17-09-DPM,000318.jpg,4450.069
MOT17-09-DPM,000319.jpg,4450.574
MOT17-09-DPM,000320.jpg,4451.081
MOT17-09-DPM,000321.jpg,4451.588
MOT17-09-DPM,000322.jpg,4452.096
MOT17-09-DPM,000323.jpg,4452.597
MOT17-09-DPM,000324.jpg,4453.1
MOT17-09-DPM,000325.jpg,4453.607
MOT17-09-DPM,000326.jpg,4454.113
MOT17-09-DPM,000327.jpg,4454.618
MOT17-09-DPM,000328.jpg,4455.119
MOT17-09-DPM,000329.jpg,4455.623
MOT17-09-DPM,000330.jpg,4456.128
MOT17-09-DPM,000331.jpg,4456.637
MOT17-09-DPM,000332.jpg,4457.138
MOT17-09-DPM,000333.jpg,4457.647
MOT17-09-DPM,000334.jpg,4458.157
MOT17-09-DPM,000335.jpg,4458.666
MOT17-09-DPM,000336.jpg,4459.167
MOT17-09-DPM,000337.jpg,4459.673
MOT17-09-DPM,000338.jpg,4460.174
MOT17-09-DPM,000339.jpg,4460.678
MOT17-09-DPM,000340.jpg,4461.181
MOT17-09-DPM,000341.jpg,4461.683
MOT17-09-DPM,000342.jpg,4462.184
MOT17-09-DPM,000343.jpg,4462.687
MOT17-09-DPM,000344.jpg,4463.19
MOT17-09-DPM,000345.jpg,4463.696
MOT17-09-DPM,000346.jpg,4464.2
MOT17-09-DPM,000347.jpg,4464.715
MOT17-09-DPM,000348.jpg,4465.218
MOT17-09-DPM,000349.jpg,4465.721
MOT17-09-DPM,000350.jpg,4466.224
MOT17-09-DPM,000351.jpg,4466.728
MOT17-09-DPM,000352.jpg,4467.231
MOT17-09-DPM,000353.jpg,4467.736
MOT17-09-DPM,000354.jpg,4468.236
MOT17-09-DPM,000355.jpg,4468.74
MOT17-09-DPM,000356.jpg,4469.241
MOT17-09-DPM,000357.jpg,4469.743
MOT17-09-DPM,000358.jpg,4470.244
MOT17-09-DPM,000359.jpg,4470.752
MOT17-09-DPM,000360.jpg,4471.251
MOT17-09-DPM,000361.jpg,4471.756
MOT17-09-DPM,000362.jpg,4472.261
MOT17-09-DPM,000363.jpg,4472.766
MOT17-09-DPM,000364.jpg,4473.269
MOT17-09-DPM,000365.jpg,4473.774
MOT17-09-DPM,000366.jpg,4474.283
MOT17-09-DPM,000367.jpg,4474.79
MOT17-09-DPM,000368.jpg,4475.297
MOT17-09-DPM,000369.jpg,4475.806
MOT17-09-DPM,000370.jpg,4476.316
MOT17-09-DPM,000371.jpg,4476.821
MOT17-09-DPM,000372.jpg,4477.322
MOT17-09-DPM,000373.jpg,4477.828
MOT17-09-DPM,000374.jpg,4478.33
MOT17-09-DPM,000375.jpg,4478.835
MOT17-09-DPM,000376.jpg,4479.376
MOT17-09-DPM,000377.jpg,4479.881
MOT17-09-DPM,000378.jpg,4480.388
MOT17-09-DPM,000379.jpg,4480.891
MOT17-09-DPM,000380.jpg,4481.394
MOT17-09-DPM,000381.jpg,4481.905
MOT17-09-DPM,000382.jpg,4482.409
MOT17-09-DPM,000383.jpg,4482.912
MOT17-09-DPM,000384.jpg,4483.414
MOT17-09-DPM,000385.jpg,4483.918
MOT17-09-DPM,000386.jpg,4484.422
MOT17-09-DPM,000387.jpg,4484.926
MOT17-09-DPM,000388.jpg,4485.428
MOT17-09-DPM,000389.jpg,4485.93
MOT17-09-DPM,000390.jpg,4486.434
MOT17-09-DPM,000391.jpg,4486.937
MOT17-09-DPM,000392.jpg,4487.448
MOT17-09-DPM,000393.jpg,4487.956
MOT17-09-DPM,000394.jpg,4488.457
MOT17-09-DPM,000395.jpg,4488.96
MOT17-09-DPM,000396.jpg,4489.462
MOT17-09-DPM,000397.jpg,4489.962
MOT17-09-DPM,000398.jpg,4490.463
MOT17-09-DPM,000399.jpg,4490.962
MOT17-09-DPM,000400.jpg,4491.465
MOT17-09-DPM,000401.jpg,4491.965
MOT17-09-DPM,000402.jpg,4492.467
MOT17-09-DPM,000403.jpg,4492.97
MOT17-09-DPM,000404.jpg,4493.474
MOT17-09-DPM,000405.jpg,4493.978
MOT17-09-DPM,000406.jpg,4494.482
MOT17-09-DPM,000407.jpg,4494.983
MOT17-09-DPM,000408.jpg,4495.483
MOT17-09-DPM,000409.jpg,4495.982
MOT17-09-DPM,000410.jpg,4496.485
MOT17-09-DPM,000411.jpg,4496.984
MOT17-09-DPM,000412.jpg,4497.486
MOT17-09-DPM,000413.jpg,4497.997
MOT17-09-DPM,000414.jpg,4498.5
MOT17-09-DPM,000415.jpg,4499.002
MOT17-09-DPM,000416.jpg,4499.502
MOT17-09-DPM,000417.jpg,4500.005
MOT17-09-DPM,000418.jpg,4500.508
MOT17-09-DPM,000419.jpg,4501.009
MOT17-09-DPM,000420.jpg,4501.508
MOT17-09-DPM,000421.jpg,4502.013
MOT17-09-DPM,000422.jpg,4502.515
MOT17-09-DPM,000423.jpg,4503.02
MOT17-09-DPM,000424.jpg,4503.52
MOT17-09-DPM,000425.jpg,4504.027
MOT17-09-DPM,000426.jpg,4504.53
MOT17-09-DPM,000427.jpg,4505.044
MOT17-09-DPM,000428.jpg,4505.549
MOT17-09-DPM,000429.jpg,4506.052
MOT17-09-DPM,000430.jpg,4506.554
MOT17-09-DPM,000431.jpg,4507.057
MOT17-09-DPM,000432.jpg,4507.558
MOT17-09-DPM,000433.jpg,4508.059
MOT17-09-DPM,000434.jpg,4508.573
MOT17-09-DPM,000435.jpg,4509.08
MOT17-09-DPM,000436.jpg,4509.587
MOT17-09-DPM,000437.jpg,4510.093
MOT17-09-DPM,000438.jpg,4510.599
MOT17-09-DPM,000439.jpg,4511.105
MOT17-09-DPM,000440.jpg,4511.612
MOT17-09-DPM,000441.jpg,4512.117
MOT17-09-DPM,000442.jpg,4512.619
MOT17-09-DPM,000443.jpg,4513.122
MOT17-09-DPM,000444.jpg,4513.624
MOT17-09-DPM,000445.jpg,4514.127
MOT17-09-DPM,000446.jpg,4514.631
MOT17-09-DPM,000447.jpg,4515.14
MOT17-09-DPM,000448.jpg,4515.643
MOT17-09-DPM,000449.jpg,4516.146
MOT17-09-DPM,000450.jpg,4516.649
MOT17-09-DPM,000451.jpg,4517.151
MOT17-09-DPM,000452.jpg,4517.654
MOT17-09-DPM,000453.jpg,4518.156
MOT17-09-DPM,000454.jpg,4518.663
MOT17-09-DPM,000455.jpg,4519.168
MOT17-09-DPM,000456.jpg,4519.678
MOT17-09-DPM,000457.jpg,4520.182
MOT17-09-DPM,000458.jpg,4520.691
MOT17-09-DPM,000459.jpg,4521.194
MOT17-09-DPM,000460.jpg,4521.695
MOT17-09-DPM,000461.jpg,4522.195
MOT17-09-DPM,000462.jpg,4522.698
MOT17-09-DPM,000463.jpg,4523.199
MOT17-09-DPM,000464.jpg,4523.701
MOT17-09-DPM,000465.jpg,4524.204
MOT17-09-DPM,000466.jpg,4524.711
MOT17-09-DPM,000467.jpg,4525.215
MOT17-09-DPM,000468.jpg,4525.718
MOT17-09-DPM,000469.jpg,4526.222
MOT17-09-DPM,000470.jpg,4526.727
MOT17-09-DPM,000471.jpg,4527.234
MOT17-09-DPM,000472.jpg,4527.742
MOT17-09-DPM,000473.jpg,4528.247
MOT17-09-DPM,000474.jpg,4528.754
MOT17-09-DPM,000475.jpg,4529.256
MOT17-09-DPM,000476.jpg,4529.757
MOT17-09-DPM,000477.jpg,4530.261
MOT17-09-DPM,000478.jpg,4530.766
MOT17-09-DPM,000479.jpg,4531.267
MOT17-09-DPM,000480.jpg,4531.774
MOT17-09-DPM,000481.jpg,4532.276
MOT17-09-DPM,000482.jpg,4532.781
MOT17-09-DPM,000483.jpg,4533.285
MOT17-09-DPM,000484.jpg,4533.789
MOT17-09-DPM,000485.jpg,4534.293
MOT17-09-DPM,000486.jpg,4534.798
MOT17-09-DPM,000487.jpg,4535.304
MOT17-09-DPM,000488.jpg,4535.835
MOT17-09-DPM,000489.jpg,4536.337
MOT17-09-DPM,000490.jpg,4536.849
MOT17-09-DPM,000491.jpg,4537.355
MOT17-09-DPM,000492.jpg,4537.86
MOT17-09-DPM,000493.jpg,4538.361
MOT17-09-DPM,000494.jpg,4538.864
MOT17-09-DPM,000495.jpg,4539.365
MOT17-09-DPM,000496.jpg,4539.876
MOT17-09-DPM,000497.jpg,4540.387
MOT17-09-DPM,000498.jpg,4540.888
MOT17-09-DPM,000499.jpg,4541.39
MOT17-09-DPM,000500.jpg,4541.894
MOT17-09-DPM,000501.jpg,4542.398
MOT17-09-DPM,000502.jpg,4542.905
MOT17-09-DPM,000503.jpg,4543.408
MOT17-09-DPM,000504.jpg,4543.91
MOT17-09-DPM,000505.jpg,4544.413
MOT17-09-DPM,000506.jpg,4544.917
MOT17-09-DPM,000507.jpg,4545.42
MOT17-09-DPM,000508.jpg,4545.927
MOT17-09-DPM,000509.jpg,4546.431
MOT17-09-DPM,000510.jpg,4546.936
MOT17-09-DPM,000511.jpg,4547.445
MOT17-09-DPM,000512.jpg,4547.952
MOT17-09-DPM,000513.jpg,4548.457
MOT17-09-DPM,000514.jpg,4548.963
MOT17-09-DPM,000515.jpg,4549.465
MOT17-09-DPM,000516.jpg,4549.969
MOT17-09-DPM,000517.jpg,4550.47
MOT17-09-DPM,000518.jpg,4550.975
MOT17-09-DPM,000519.jpg,4551.474
MOT17-09-DPM,000520.jpg,4551.978
MOT17-09-DPM,000521.jpg,4552.478
MOT17-09-DPM,000522.jpg,4552.984
MOT17-09-DPM,000523.jpg,4553.484
MOT17-09-DPM,000524.jpg,4553.99
MOT17-09-DPM,000525.jpg,4554.491
MOT17-09-FRCNN,000001.jpg,4556.796
MOT17-09-FRCNN,000002.jpg,4557.291
MOT17-09-FRCNN,000003.jpg,4557.79
MOT17-09-FRCNN,000004.jpg,4558.289
MOT17-09-FRCNN,000005.jpg,4558.788
MOT17-09-FRCNN,000006.jpg,4559.288
MOT17-09-FRCNN,000007.jpg,4559.786
MOT17-09-FRCNN,000008.jpg,4560.286
MOT17-09-FRCNN,000009.jpg,4560.782
MOT17-09-FRCNN,000010.jpg,4561.28
MOT17-09-FRCNN,000011.jpg,4561.782
MOT17-09-FRCNN,000012.jpg,4562.28
MOT17-09-FRCNN,000013.jpg,4562.778
MOT17-09-FRCNN,000014.jpg,4563.278
MOT17-09-FRCNN,000015.jpg,4563.777
MOT17-09-FRCNN,000016.jpg,4564.276
MOT17-09-FRCNN,000017.jpg,4564.775
MOT17-09-FRCNN,000018.jpg,4565.28
MOT17-09-FRCNN,000019.jpg,4565.781
MOT17-09-FRCNN,000020.jpg,4566.285
MOT17-09-FRCNN,000021.jpg,4566.784
MOT17-09-FRCNN,000022.jpg,4567.285
MOT17-09-FRCNN,000023.jpg,4567.787
MOT17-09-FRCNN,000024.jpg,4568.284
MOT17-09-FRCNN,000025.jpg,4568.783
MOT17-09-FRCNN,000026.jpg,4569.282
MOT17-09-FRCNN,000027.jpg,4569.779
MOT17-09-FRCNN,000028.jpg,4570.283
MOT17-09-FRCNN,000029.jpg,4570.785
MOT17-09-FRCNN,000030.jpg,4571.281
MOT17-09-FRCNN,000031.jpg,4571.782
MOT17-09-FRCNN,000032.jpg,4572.282
MOT17-09-FRCNN,000033.jpg,4572.782
MOT17-09-FRCNN,000034.jpg,4573.282
MOT17-09-FRCNN,000035.jpg,4573.781
MOT17-09-FRCNN,000036.jpg,4574.28
MOT17-09-FRCNN,000037.jpg,4574.778
MOT17-09-FRCNN,000038.jpg,4575.273
MOT17-09-FRCNN,000039.jpg,4575.773
MOT17-09-FRCNN,000040.jpg,4576.27
MOT17-09-FRCNN,000041.jpg,4576.775
MOT17-09-FRCNN,000042.jpg,4577.27
MOT17-09-FRCNN,000043.jpg,4577.768
MOT17-09-FRCNN,000044.jpg,4578.268
MOT17-09-FRCNN,000045.jpg,4578.767
MOT17-09-FRCNN,000046.jpg,4579.262
MOT17-09-FRCNN,000047.jpg,4579.762
MOT17-09-FRCNN,000048.jpg,4580.262
MOT17-09-FRCNN,000049.jpg,4580.762
MOT17-09-FRCNN,000050.jpg,4581.261
MOT17-09-FRCNN,000051.jpg,4581.762
MOT17-09-FRCNN,000052.jpg,4582.263
MOT17-09-FRCNN,000053.jpg,4582.763
MOT17-09-FRCNN,000054.jpg,4583.263
MOT17-09-FRCNN,000055.jpg,4583.77
MOT17-09-FRCNN,000056.jpg,4584.268
MOT17-09-FRCNN,000057.jpg,4584.766
MOT17-09-FRCNN,000058.jpg,4585.265
MOT17-09-FRCNN,000059.jpg,4585.764
MOT17-09-FRCNN,000060.jpg,4586.266
MOT17-09-FRCNN,000061.jpg,4586.767
MOT17-09-FRCNN,000062.jpg,4587.27
MOT17-09-FRCNN,000063.jpg,4587.771
MOT17-09-FRCNN,000064.jpg,4588.272
MOT17-09-FRCNN,000065.jpg,4588.772
MOT17-09-FRCNN,000066.jpg,4589.274
MOT17-09-FRCNN,000067.jpg,4589.774
MOT17-09-FRCNN,000068.jpg,4590.278
MOT17-09-FRCNN,000069.jpg,4590.782
MOT17-09-FRCNN,000070.jpg,4591.286
MOT17-09-FRCNN,000071.jpg,4591.788
MOT17-09-FRCNN,000072.jpg,4592.292
MOT17-09-FRCNN,000073.jpg,4592.798
MOT17-09-FRCNN,000074.jpg,4593.301
MOT17-09-FRCNN,000075.jpg,4593.808
MOT17-09-FRCNN,000076.jpg,4594.319
MOT17-09-FRCNN,000077.jpg,4594.822
MOT17-09-FRCNN,000078.jpg,4595.326
MOT17-09-FRCNN,000079.jpg,4595.828
MOT17-09-FRCNN,000080.jpg,4596.328
MOT17-09-FRCNN,000081.jpg,4596.848
MOT17-09-FRCNN,000082.jpg,4597.358
MOT17-09-FRCNN,000083.jpg,4597.86
MOT17-09-FRCNN,000084.jpg,4598.361
MOT17-09-FRCNN,000085.jpg,4598.863
MOT17-09-FRCNN,000086.jpg,4599.363
MOT17-09-FRCNN,000087.jpg,4599.87
MOT17-09-FRCNN,000088.jpg,4600.374
MOT17-09-FRCNN,000089.jpg,4600.877
MOT17-09-FRCNN,000090.jpg,4601.376
MOT17-09-FRCNN,000091.jpg,4601.877
MOT17-09-FRCNN,000092.jpg,4602.377
MOT17-09-FRCNN,000093.jpg,4602.88
MOT17-09-FRCNN,000094.jpg,4603.378
MOT17-09-FRCNN,000095.jpg,4603.879
MOT17-09-FRCNN,000096.jpg,4604.379
MOT17-09-FRCNN,000097.jpg,4604.884
MOT17-09-FRCNN,000098.jpg,4605.395
MOT17-09-FRCNN,000099.jpg,4605.895
MOT17-09-FRCNN,000100.jpg,4606.395
MOT17-09-FRCNN,000101.jpg,4606.893
MOT17-09-FRCNN,000102.jpg,4607.396
MOT17-09-FRCNN,000103.jpg,4607.896
MOT17-09-FRCNN,000104.jpg,4608.396
MOT17-09-FRCNN,000105.jpg,4608.897
MOT17-09-FRCNN,000106.jpg,4609.395
MOT17-09-FRCNN,000107.jpg,4609.893
MOT17-09-FRCNN,000108.jpg,4610.392
MOT17-09-FRCNN,000109.jpg,4610.895
MOT17-09-FRCNN,000110.jpg,4611.398
MOT17-09-FRCNN,000111.jpg,4611.897
MOT17-09-FRCNN,000112.jpg,4612.399
MOT17-09-FRCNN,000113.jpg,4612.901
MOT17-09-FRCNN,000114.jpg,4613.404
MOT17-09-FRCNN,000115.jpg,4613.906
MOT17-09-FRCNN,000116.jpg,4614.409
MOT17-09-FRCNN,000117.jpg,4614.908
MOT17-09-FRCNN,000118.jpg,4615.41
MOT17-09-FRCNN,000119.jpg,4615.912
MOT17-09-FRCNN,000120.jpg,4616.416
MOT17-09-FRCNN,000121.jpg,4616.921
MOT17-09-FRCNN,000122.jpg,4617.432
MOT17-09-FRCNN,000123.jpg,4617.935
MOT17-09-FRCNN,000124.jpg,4618.439
MOT17-09-FRCNN,000125.jpg,4618.942
MOT17-09-FRCNN,000126.jpg,4619.447
MOT17-09-FRCNN,000127.jpg,4619.948
MOT17-09-FRCNN,000128.jpg,4620.448
MOT17-09-FRCNN,000129.jpg,4620.952
MOT17-09-FRCNN,000130.jpg,4621.452
MOT17-09-FRCNN,000131.jpg,4621.962
MOT17-09-FRCNN,000132.jpg,4622.462
MOT17-09-FRCNN,000133.jpg,4622.96
MOT17-09-FRCNN,000134.jpg,4623.458
MOT17-09-FRCNN,000135.jpg,4623.957
MOT17-09-FRCNN,000136.jpg,4624.458
MOT17-09-FRCNN,000137.jpg,4624.959
MOT17-09-FRCNN,000138.jpg,4625.462
MOT17-09-FRCNN,000139.jpg,4625.961
MOT17-09-FRCNN,000140.jpg,4626.458
MOT17-09-FRCNN,000141.jpg,4626.959
MOT17-09-FRCNN,000142.jpg,4627.457
MOT17-09-FRCNN,000143.jpg,4627.963
MOT17-09-FRCNN,000144.jpg,4628.463
MOT17-09-FRCNN,000145.jpg,4628.961
MOT17-09-FRCNN,000146.jpg,4629.46
MOT17-09-FRCNN,000147.jpg,4629.966
MOT17-09-FRCNN,000148.jpg,4630.469
MOT17-09-FRCNN,000149.jpg,4630.974
MOT17-09-FRCNN,000150.jpg,4631.478
MOT17-09-FRCNN,000151.jpg,4631.983
MOT17-09-FRCNN,000152.jpg,4632.483
MOT17-09-FRCNN,000153.jpg,4632.988
MOT17-09-FRCNN,000154.jpg,4633.488
MOT17-09-FRCNN,000155.jpg,4633.99
MOT17-09-FRCNN,000156.jpg,4634.492
MOT17-09-FRCNN,000157.jpg,4634.993
MOT17-09-FRCNN,000158.jpg,4635.495
MOT17-09-FRCNN,000159.jpg,4635.997
MOT17-09-FRCNN,000160.jpg,4636.5
MOT17-09-FRCNN,000161.jpg,4637.002
MOT17-09-FRCNN,000162.jpg,4637.503
MOT17-09-FRCNN,000163.jpg,4638.007
MOT17-09-FRCNN,000164.jpg,4638.512
MOT17-09-FRCNN,000165.jpg,4639.012
MOT17-09-FRCNN,000166.jpg,4639.514
MOT17-09-FRCNN,000167.jpg,4640.014
MOT17-09-FRCNN,000168.jpg,4640.513
MOT17-09-FRCNN,000169.jpg,4641.014
MOT17-09-FRCNN,000170.jpg,4641.517
MOT17-09-FRCNN,000171.jpg,4642.032
MOT17-09-FRCNN,000172.jpg,4642.534
MOT17-09-FRCNN,000173.jpg,4643.036
MOT17-09-FRCNN,000174.jpg,4643.537
MOT17-09-FRCNN,000175.jpg,4644.041
MOT17-09-FRCNN,000176.jpg,4644.543
MOT17-09-FRCNN,000177.jpg,4645.049
MOT17-09-FRCNN,000178.jpg,4645.55
MOT17-09-FRCNN,000179.jpg,4646.05
MOT17-09-FRCNN,000180.jpg,4646.553
MOT17-09-FRCNN,000181.jpg,4647.052
MOT17-09-FRCNN,000182.jpg,4647.554
MOT17-09-FRCNN,000183.jpg,4648.054
MOT17-09-FRCNN,000184.jpg,4648.567
MOT17-09-FRCNN,000185.jpg,4649.069
MOT17-09-FRCNN,000186.jpg,4649.574
MOT17-09-FRCNN,000187.jpg,4650.077
MOT17-09-FRCNN,000188.jpg,4650.581
MOT17-09-FRCNN,000189.jpg,4651.086
MOT17-09-FRCNN,000190.jpg,4651.607
MOT17-09-FRCNN,000191.jpg,4652.111
MOT17-09-FRCNN,000192.jpg,4652.614
MOT17-09-FRCNN,000193.jpg,4653.117
MOT17-09-FRCNN,000194.jpg,4653.62
MOT17-09-FRCNN,000195.jpg,4654.124
MOT17-09-FRCNN,000196.jpg,4654.628
MOT17-09-FRCNN,000197.jpg,4655.126
MOT17-09-FRCNN,000198.jpg,4655.626
MOT17-09-FRCNN,000199.jpg,4656.129
MOT17-09-FRCNN,000200.jpg,4656.628
MOT17-09-FRCNN,000201.jpg,4657.128
MOT17-09-FRCNN,000202.jpg,4657.628
MOT17-09-FRCNN,000203.jpg,4658.13
MOT17-09-FRCNN,000204.jpg,4658.632
MOT17-09-FRCNN,000205.jpg,4659.132
MOT17-09-FRCNN,000206.jpg,4659.635
MOT17-09-FRCNN,000207.jpg,4660.137
MOT17-09-FRCNN,000208.jpg,4660.642
MOT17-09-FRCNN,000209.jpg,4661.145
MOT17-09-FRCNN,000210.jpg,4661.651
MOT17-09-FRCNN,000211.jpg,4662.153
MOT17-09-FRCNN,000212.jpg,4662.657
MOT17-09-FRCNN,000213.jpg,4663.161
MOT17-09-FRCNN,000214.jpg,4663.666
MOT17-09-FRCNN,000215.jpg,4664.172
MOT17-09-FRCNN,000216.jpg,4664.678
MOT17-09-FRCNN,000217.jpg,4665.18
MOT17-09-FRCNN,000218.jpg,4665.686
MOT17-09-FRCNN,000219.jpg,4666.189
MOT17-09-FRCNN,000220.jpg,4666.694
MOT17-09-FRCNN,000221.jpg,4667.198
MOT17-09-FRCNN,000222.jpg,4667.703
MOT17-09-FRCNN,000223.jpg,4668.208
MOT17-09-FRCNN,000224.jpg,4668.716
MOT17-09-FRCNN,000225.jpg,4669.223
MOT17-09-FRCNN,000226.jpg,4669.732
MOT17-09-FRCNN,000227.jpg,4670.236
MOT17-09-FRCNN,000228.jpg,4670.742
MOT17-09-FRCNN,000229.jpg,4671.251
MOT17-09-FRCNN,000230.jpg,4671.758
MOT17-09-FRCNN,000231.jpg,4672.262
MOT17-09-FRCNN,000232.jpg,4672.773
MOT17-09-FRCNN,000233.jpg,4673.278
MOT17-09-FRCNN,000234.jpg,4673.792
MOT17-09-FRCNN,000235.jpg,4674.296
MOT17-09-FRCNN,000236.jpg,4674.806
MOT17-09-FRCNN,000237.jpg,4675.315
MOT17-09-FRCNN,000238.jpg,4675.826
MOT17-09-FRCNN,000239.jpg,4676.343
MOT17-09-FRCNN,000240.jpg,4676.856
MOT17-09-FRCNN,000241.jpg,4677.361
MOT17-09-FRCNN,000242.jpg,4677.866
MOT17-09-FRCNN,000243.jpg,4678.374
MOT17-09-FRCNN,000244.jpg,4678.884
MOT17-09-FRCNN,000245.jpg,4679.391
MOT17-09-FRCNN,000246.jpg,4679.896
MOT17-09-FRCNN,000247.jpg,4680.403
MOT17-09-FRCNN,000248.jpg,4680.909
MOT17-09-FRCNN,000249.jpg,4681.414
MOT17-09-FRCNN,000250.jpg,4681.918
MOT17-09-FRCNN,000251.jpg,4682.43
MOT17-09-FRCNN,000252.jpg,4682.939
MOT17-09-FRCNN,000253.jpg,4683.447
MOT17-09-FRCNN,000254.jpg,4683.954
MOT17-09-FRCNN,000255.jpg,4684.46
MOT17-09-FRCNN,000256.jpg,4684.963
MOT17-09-FRCNN,000257.jpg,4685.47
MOT17-09-FRCNN,000258.jpg,4685.973
MOT17-09-FRCNN,000259.jpg,4686.479
MOT17-09-FRCNN,000260.jpg,4686.981
MOT17-09-FRCNN,000261.jpg,4687.486
MOT17-09-FRCNN,000262.jpg,4687.994
MOT17-09-FRCNN,000263.jpg,4688.498
MOT17-09-FRCNN,000264.jpg,4689.003
MOT17-09-FRCNN,000265.jpg,4689.515
MOT17-09-FRCNN,000266.jpg,4690.018
MOT17-09-FRCNN,000267.jpg,4690.522
MOT17-09-FRCNN,000268.jpg,4691.03
MOT17-09-FRCNN,000269.jpg,4691.534
MOT17-09-FRCNN,000270.jpg,4692.038
MOT17-09-FRCNN,000271.jpg,4692.543
MOT17-09-FRCNN,000272.jpg,4693.05
MOT17-09-FRCNN,000273.jpg,4693.562
MOT17-09-FRCNN,000274.jpg,4694.068
MOT17-09-FRCNN,000275.jpg,4694.576
MOT17-09-FRCNN,000276.jpg,4695.082
MOT17-09-FRCNN,000277.jpg,4695.591
MOT17-09-FRCNN,000278.jpg,4696.096
MOT17-09-FRCNN,000279.jpg,4696.603
MOT17-09-FRCNN,000280.jpg,4697.106
MOT17-09-FRCNN,000281.jpg,4697.611
MOT17-09-FRCNN,000282.jpg,4698.114
MOT17-09-FRCNN,000283.jpg,4698.627
MOT17-09-FRCNN,000284.jpg,4699.13
MOT17-09-FRCNN,000285.jpg,4699.635
MOT17-09-FRCNN,000286.jpg,4700.137
MOT17-09-FRCNN,000287.jpg,4700.642
MOT17-09-FRCNN,000288.jpg,4701.145
MOT17-09-FRCNN,000289.jpg,4701.647
MOT17-09-FRCNN,000290.jpg,4702.152
MOT17-09-FRCNN,000291.jpg,4702.658
MOT17-09-FRCNN,000292.jpg,4703.162
MOT17-09-FRCNN,000293.jpg,4703.663
MOT17-09-FRCNN,000294.jpg,4704.17
MOT17-09-FRCNN,000295.jpg,4704.676
MOT17-09-FRCNN,000296.jpg,4705.18
MOT17-09-FRCNN,000297.jpg,4705.686
MOT17-09-FRCNN,000298.jpg,4706.189
MOT17-09-FRCNN,000299.jpg,4706.695
MOT17-09-FRCNN,000300.jpg,4707.2
MOT17-09-FRCNN,000301.jpg,4707.706
MOT17-09-FRCNN,000302.jpg,4708.211
MOT17-09-FRCNN,000303.jpg,4708.758
MOT17-09-FRCNN,000304.jpg,4709.264
MOT17-09-FRCNN,000305.jpg,4709.778
MOT17-09-FRCNN,000306.jpg,4710.283
MOT17-09-FRCNN,000307.jpg,4710.789
MOT17-09-FRCNN,000308.jpg,4711.293
MOT17-09-FRCNN,000309.jpg,4711.797
MOT17-09-FRCNN,000310.jpg,4712.299
MOT17-09-FRCNN,000311.jpg,4712.803
MOT17-09-FRCNN,000312.jpg,4713.306
